Date, Country_code, Country, WHO_region,Temperature (° F)(MIN),Temperature (° F)(AVG),Temperature (° F)(Max), New_cases, Cumulative_cases, New_deaths, Cumulative_deaths
10/23/2020,DE,Germany,EURO,66,57.2,50,11242,403291,49,9954
10/24/2020,DE,Germany,EURO,57,52.6,39,14714,418005,49,10003
10/25/2020,DE,Germany,EURO,55,44.7,36,11176,429181,29,10032
10/26/2020,DE,Germany,EURO,48,44.6,39,8685,437866,24,10056
10/27/2020,DE,Germany,EURO,52,42.6,37,11409,449275,42,10098
10/28/2020,DE,Germany,EURO,57,44.8,30,14964,464239,85,10183
10/29/2020,DE,Germany,EURO,52,49.6,48,16774,481013,89,10272
10/30/2020,DE,Germany,EURO,59,52.8,48,18681,499694,77,10349
10/31/2020,DE,Germany,EURO,61,50.9,37,19059,518753,103,10452
11/1/2020,DE,Germany,EURO,57,48,36,14177,532930,29,10481
11/2/2020,DE,Germany,EURO,68,61.2,55,12097,545027,49,10530
11/3/2020,DE,Germany,EURO,61,53.5,48,15352,560379,131,10661
11/4/2020,DE,Germany,EURO,48,46.3,45,17214,577593,151,10812
11/5/2020,DE,Germany,EURO,52,45,36,19990,597583,118,10930
11/6/2020,DE,Germany,EURO,50,37.4,28,21506,619089,166,11096
11/7/2020,DE,Germany,EURO,41,36.5,32,23399,642488,130,11226
11/8/2020,DE,Germany,EURO,36,36,36,16017,658505,63,11289
11/9/2020,DE,Germany,EURO,39,37.3,36,13363,671868,63,11352
11/10/2020,DE,Germany,EURO,39,37.5,36,15332,687200,154,11506
11/11/2020,DE,Germany,EURO,46,41.6,37,18487,705687,261,11767
11/12/2020,DE,Germany,EURO,54,45.2,41,21866,727553,215,11982
1/3/2020,FR,France,EURO,50,42.5,32,0,0,0,0
1/4/2020,FR,France,EURO,46,43.3,39,0,0,0,0
1/5/2020,FR,France,EURO,45,36.6,30,0,0,0,0
1/6/2020,FR,France,EURO,36,32,28,0,0,0,0
1/7/2020,FR,France,EURO,48,38.8,30,0,0,0,0
1/8/2020,FR,France,EURO,46,38.7,28,0,0,0,0
1/9/2020,FR,France,EURO,57,50.1,45,0,0,0,0
1/10/2020,FR,France,EURO,52,48.2,43,0,0,0,0
1/11/2020,FR,France,EURO,48,41.6,32,0,0,0,0
1/12/2020,FR,France,EURO,43,35.3,27,0,0,0,0
1/13/2020,FR,France,EURO,48,41.3,37,0,0,0,0
1/14/2020,FR,France,EURO,52,45.6,39,0,0,0,0
1/15/2020,FR,France,EURO,57,49.5,43,0,0,0,0
1/16/2020,FR,France,EURO,61,48.2,37,0,0,0,0
1/17/2020,FR,France,EURO,50,42.4,32,0,0,0,0
1/18/2020,FR,France,EURO,45,41.6,36,0,0,0,0
1/19/2020,FR,France,EURO,41,36.4,30,0,0,0,0
1/20/2020,FR,France,EURO,45,38.5,32,0,0,0,0
1/21/2020,FR,France,EURO,39,32.1,27,0,0,0,0
1/22/2020,FR,France,EURO,30,29.2,28,0,0,0,0
1/23/2020,FR,France,EURO,34,30.5,28,0,0,0,0
1/24/2020,FR,France,EURO,41,31.7,27,3,3,0,0
1/25/2020,FR,France,EURO,43,34.7,28,0,3,0,0
1/26/2020,FR,France,EURO,41,33.6,30,0,3,0,0
1/27/2020,FR,France,EURO,50,43.6,34,0,3,0,0
1/28/2020,FR,France,EURO,48,43.7,39,0,3,0,0
1/29/2020,FR,France,EURO,46,41.7,39,1,4,0,0
1/30/2020,FR,France,EURO,52,44.8,37,1,5,0,0
1/31/2020,FR,France,EURO,61,55.2,50,1,6,0,0
2/1/2020,FR,France,EURO,57,54.2,52,0,6,0,0
2/2/2020,FR,France,EURO,61,54.5,50,0,6,0,0
2/3/2020,FR,France,EURO,63,51.6,48,0,6,0,0
2/4/2020,FR,France,EURO,63,44.2,39,0,6,0,0
2/5/2020,FR,France,EURO,48,40.5,30,0,6,0,0
2/6/2020,FR,France,EURO,46,34.9,27,0,6,0,0
2/7/2020,FR,France,EURO,36,30.2,27,0,6,0,0
2/8/2020,FR,France,EURO,52,35.2,25,5,11,0,0
2/9/2020,FR,France,EURO,57,48,36,0,11,0,0
2/10/2020,FR,France,EURO,59,53.7,48,0,11,0,0
2/11/2020,FR,France,EURO,50,44.6,39,0,11,0,0
2/12/2020,FR,France,EURO,50,41.7,37,0,11,0,0
2/13/2020,FR,France,EURO,50,41.4,32,0,11,0,0
2/14/2020,FR,France,EURO,52,46.4,37,0,11,0,0
2/15/2020,FR,France,EURO,55,43.3,32,0,11,1,1
2/16/2020,FR,France,EURO,68,56.7,48,0,11,0,1
2/17/2020,FR,France,EURO,63,51.6,45,1,12,0,1
2/18/2020,FR,France,EURO,48,44.8,41,0,12,0,1
2/19/2020,FR,France,EURO,50,43.6,37,0,12,0,1
2/20/2020,FR,France,EURO,55,46.6,41,0,12,0,1
2/21/2020,FR,France,EURO,52,43.8,36,0,12,0,1
2/22/2020,FR,France,EURO,57,45.2,30,0,12,0,1
2/23/2020,FR,France,EURO,61,54,48,0,12,0,1
2/24/2020,FR,France,EURO,63,53.4,45,0,12,0,1
2/25/2020,FR,France,EURO,54,47.5,41,0,12,0,1
2/26/2020,FR,France,EURO,43,39,36,2,14,0,1
2/27/2020,FR,France,EURO,46,38.6,34,3,17,1,2
2/28/2020,FR,France,EURO,50,43,36,21,38,0,2
2/29/2020,FR,France,EURO,61,49.5,43,19,57,0,2
3/1/2020,FR,France,EURO,57,49.2,43,43,100,0,2
3/2/2020,FR,France,EURO,45,42.3,36,23,123,0,2
3/3/2020,FR,France,EURO,48,41.7,32,48,171,1,3
3/4/2020,FR,France,EURO,52,39.8,30,34,205,1,4
3/5/2020,FR,France,EURO,50,44.4,37,73,278,0,4
3/6/2020,FR,France,EURO,48,44.8,43,138,416,3,7
3/7/2020,FR,France,EURO,48,42.4,37,179,595,2,9
3/8/2020,FR,France,EURO,54,45,36,103,698,1,10
3/9/2020,FR,France,EURO,54,46.6,39,410,1108,9,19
3/10/2020,FR,France,EURO,54,46.2,39,286,1394,11,30
3/11/2020,FR,France,EURO,63,55.8,52,371,1765,3,33
3/12/2020,FR,France,EURO,59,54.2,48,497,2262,15,48
3/13/2020,FR,France,EURO,55,47.5,36,586,2848,13,61
3/14/2020,FR,France,EURO,54,42.4,34,763,3611,18,79
3/15/2020,FR,France,EURO,61,45.1,32,825,4436,12,91
3/16/2020,FR,France,EURO,68,52.7,37,923,5359,36,127
3/17/2020,FR,France,EURO,66,55.1,46,1198,6557,21,148
3/18/2020,FR,France,EURO,68,53.3,39,1060,7617,27,175
3/19/2020,FR,France,EURO,68,55,41,1387,9004,69,244
3/20/2020,FR,France,EURO,68,54.6,41,1846,10850,128,372
3/21/2020,FR,France,EURO,50,43.3,39,1595,12445,78,450
3/22/2020,FR,France,EURO,52,43,37,1847,14292,112,562
3/23/2020,FR,France,EURO,52,40,28,1529,15821,112,674
3/24/2020,FR,France,EURO,52,40.4,27,3776,19597,186,860
3/25/2020,FR,France,EURO,50,40.1,30,2428,22025,240,1100
3/26/2020,FR,France,EURO,52,41.9,34,2895,24920,230,1330
3/27/2020,FR,France,EURO,59,45.7,32,3866,28786,365,1695
3/28/2020,FR,France,EURO,66,49.8,34,3748,32534,297,1992
3/29/2020,FR,France,EURO,52,43.3,37,4611,37145,319,2311
3/30/2020,FR,France,EURO,46,39.4,32,2491,39636,291,2602
3/31/2020,FR,France,EURO,52,39.8,28,4341,43977,415,3017
4/1/2020,FR,France,EURO,55,40.9,28,7500,51477,497,3514
4/2/2020,FR,France,EURO,61,43.8,27,4784,56261,505,4019
4/3/2020,FR,France,EURO,57,46.5,32,2066,58327,471,4490
4/4/2020,FR,France,EURO,63,48.5,32,5209,63536,2003,6493
4/5/2020,FR,France,EURO,70,52.4,36,4221,67757,1053,7546
4/6/2020,FR,France,EURO,77,56.4,37,1850,69607,518,8064
4/7/2020,FR,France,EURO,77,58.9,39,3881,73488,832,8896
4/8/2020,FR,France,EURO,73,58.8,43,3737,77225,1417,10313
4/9/2020,FR,France,EURO,77,59.4,41,3869,81094,540,10853
4/10/2020,FR,France,EURO,77,60.2,45,4256,85350,1339,12192
4/11/2020,FR,France,EURO,77,61,46,4333,89683,987,13179
4/12/2020,FR,France,EURO,75,60.6,50,3104,92787,635,13814
4/13/2020,FR,France,EURO,70,54.3,43,1595,94382,560,14374
4/14/2020,FR,France,EURO,54,44.9,36,2669,97051,572,14946
4/15/2020,FR,France,EURO,68,49.1,32,5483,102534,762,15708
4/16/2020,FR,France,EURO,79,57.7,37,2621,105155,1438,17146
4/17/2020,FR,France,EURO,77,63.4,50,2623,107778,753,17899
4/18/2020,FR,France,EURO,77,63.9,52,385,108163,760,18659
4/19/2020,FR,France,EURO,73,61.5,46,2558,110721,636,19295
4/20/2020,FR,France,EURO,70,60.3,50,742,111463,395,19690
4/21/2020,FR,France,EURO,73,61,50,2050,113513,544,20234
4/22/2020,FR,France,EURO,75,61.8,48,2638,116151,531,20765
4/23/2020,FR,France,EURO,75,61,48,1810,117961,544,21309
4/24/2020,FR,France,EURO,77,61.5,43,1623,119584,516,21825
4/25/2020,FR,France,EURO,70,61.7,54,1755,121339,389,22214
4/26/2020,FR,France,EURO,72,58.3,43,1537,122876,368,22582
4/27/2020,FR,France,EURO,77,63.8,55,404,123280,242,22824
4/28/2020,FR,France,EURO,68,61.7,57,1160,124440,437,23261
4/29/2020,FR,France,EURO,66,58,54,1025,125465,366,23627
4/30/2020,FR,France,EURO,59,55.5,52,1601,127066,427,24054
5/1/2020,FR,France,EURO,63,53.6,50,1055,128121,288,24342
5/2/2020,FR,France,EURO,61,52,43,601,128722,218,24560
5/3/2020,FR,France,EURO,66,53.8,41,736,129458,164,24724
5/4/2020,FR,France,EURO,72,59.8,50,250,129708,135,24859
5/5/2020,FR,France,EURO,59,54.5,50,534,130242,306,25165
5/6/2020,FR,France,EURO,66,55.1,43,1050,131292,326,25491
5/7/2020,FR,France,EURO,75,58.1,39,4176,135468,278,25769
5/8/2020,FR,France,EURO,79,64,46,512,135980,177,25946
5/9/2020,FR,France,EURO,77,65.6,54,598,136578,242,26188
5/10/2020,FR,France,EURO,82,68.7,57,430,137008,80,26268
5/11/2020,FR,France,EURO,66,50.4,41,65,137073,70,26338
5/12/2020,FR,France,EURO,57,47.1,36,418,137491,262,26600
5/13/2020,FR,France,EURO,54,49.2,43,670,138161,348,26948
5/14/2020,FR,France,EURO,59,52.3,46,448,138609,81,27029
5/15/2020,FR,France,EURO,66,57,50,543,139152,349,27378
5/16/2020,FR,France,EURO,70,57.7,45,494,139646,130,27508
5/17/2020,FR,France,EURO,72,60.3,48,362,140008,88,27596
5/18/2020,FR,France,EURO,77,58,0,28,140036,66,27662
5/19/2020,FR,France,EURO,81,66.7,0,461,140497,186,27848
5/20/2020,FR,France,EURO,79,69.2,57,462,140959,124,27972
5/21/2020,FR,France,EURO,82,69.5,55,353,141312,109,28081
5/22/2020,FR,France,EURO,82,70.1,55,278,141590,83,28164
5/23/2020,FR,France,EURO,72,59.9,52,359,141949,74,28238
5/24/2020,FR,France,EURO,70,58.8,48,224,142173,43,28281
5/25/2020,FR,France,EURO,68,60.2,48,31,142204,34,28315
5/26/2020,FR,France,EURO,73,62.4,50,278,142482,64,28379
5/27/2020,FR,France,EURO,77,64,50,222,142704,98,28477
5/28/2020,FR,France,EURO,75,64.4,52,148,142852,66,28543
5/29/2020,FR,France,EURO,72,63,48,3270,146122,65,28608
5/30/2020,FR,France,EURO,73,62.9,50,535,146657,52,28660
5/31/2020,FR,France,EURO,73,63.1,50,1779,148436,57,28717
6/1/2020,FR,France,EURO,82,68.3,52,88,148524,29,28746
6/2/2020,FR,France,EURO,84,70.9,54,251,148775,30,28776
6/3/2020,FR,France,EURO,81,67.3,55,-840,147935,107,28883
6/4/2020,FR,France,EURO,70,62.8,57,328,148263,81,28964
6/5/2020,FR,France,EURO,63,57.1,54,678,148941,43,29007
6/6/2020,FR,France,EURO,61,56.3,52,554,149495,46,29053
6/7/2020,FR,France,EURO,66,58.9,54,527,150022,31,29084
6/8/2020,FR,France,EURO,72,59.4,46,293,150315,13,29097
6/9/2020,FR,France,EURO,63,59.1,54,98,150413,52,29149
6/10/2020,FR,France,EURO,66,60.5,57,335,150748,85,29234
6/11/2020,FR,France,EURO,72,63.2,57,417,151165,23,29257
6/12/2020,FR,France,EURO,86,69.1,54,338,151503,27,29284
6/13/2020,FR,France,EURO,79,68.3,57,564,152067,28,29312
6/14/2020,FR,France,EURO,70,63.9,59,393,152460,23,29335
6/15/2020,FR,France,EURO,73,65.6,55,307,152767,8,29343
6/16/2020,FR,France,EURO,77,67.5,61,52,152819,30,29373
6/17/2020,FR,France,EURO,68,62.2,57,226,153045,108,29481
6/18/2020,FR,France,EURO,75,63,50,311,153356,28,29509
6/19/2020,FR,France,EURO,70,62.1,52,201,153557,28,29537
6/20/2020,FR,France,EURO,77,63.3,55,584,154141,14,29551
6/21/2020,FR,France,EURO,79,67.1,52,421,154562,14,29565
6/22/2020,FR,France,EURO,79,70,63,5,154567,6,29571
6/23/2020,FR,France,EURO,82,70.8,55,325,154892,20,29591
6/24/2020,FR,France,EURO,84,72.9,57,364,155256,57,29648
6/25/2020,FR,France,EURO,84,72.6,57,0,155256,0,29648
6/26/2020,FR,France,EURO,84,69.7,61,0,155256,27,29675
6/27/2020,FR,France,EURO,88,72.9,61,900,156156,25,29700
6/28/2020,FR,France,EURO,79,69.1,61,0,156156,0,29700
6/29/2020,FR,France,EURO,75,65.9,59,0,156156,0,29700
6/30/2020,FR,France,EURO,77,67.4,57,731,156887,30,29730
7/1/2020,FR,France,EURO,88,72,57,307,157194,30,29760
7/2/2020,FR,France,EURO,77,69.6,66,612,157806,17,29777
7/3/2020,FR,France,EURO,77,67.5,55,480,158286,14,29791
7/4/2020,FR,France,EURO,82,68.5,52,448,158734,17,29808
7/5/2020,FR,France,EURO,86,76,68,0,158734,0,29808
7/6/2020,FR,France,EURO,73,66.9,55,0,158734,0,29808
7/7/2020,FR,France,EURO,75,63.7,48,834,159568,23,29831
7/8/2020,FR,France,EURO,82,68.6,52,341,159909,11,29842
7/9/2020,FR,France,EURO,90,73.9,57,370,160279,31,29873
7/10/2020,FR,France,EURO,82,72.1,61,504,160783,13,29886
7/11/2020,FR,France,EURO,77,67.7,57,492,161275,24,29910
7/12/2020,FR,France,EURO,79,67,50,0,161275,0,29910
7/13/2020,FR,France,EURO,82,69.5,54,0,161275,0,29910
7/14/2020,FR,France,EURO,82,69.9,54,1115,162390,18,29928
7/15/2020,FR,France,EURO,70,64,61,0,162390,0,29928
7/16/2020,FR,France,EURO,64,62.3,61,767,163157,87,30015
7/17/2020,FR,France,EURO,77,66,59,393,163550,17,30032
7/18/2020,FR,France,EURO,81,70.8,61,697,164247,14,30046
7/19/2020,FR,France,EURO,86,70.8,54,0,164247,0,30046
7/20/2020,FR,France,EURO,88,72.7,57,0,164247,0,30046
7/21/2020,FR,France,EURO,82,72.5,61,1810,166057,8,30054
7/22/2020,FR,France,EURO,84,71.3,57,454,166511,-1,30053
7/23/2020,FR,France,EURO,84,71.2,55,945,167456,7,30060
7/24/2020,FR,France,EURO,82,70,61,835,168291,9,30069
7/25/2020,FR,France,EURO,84,72.4,59,931,169222,9,30078
7/26/2020,FR,France,EURO,82,71,63,0,169222,0,30078
7/27/2020,FR,France,EURO,91,74.3,57,0,169222,0,30078
7/28/2020,FR,France,EURO,86,76.4,66,2254,171476,15,30093
7/29/2020,FR,France,EURO,82,70.7,55,672,172148,12,30105
7/30/2020,FR,France,EURO,91,72.4,52,1261,173409,15,30120
7/31/2020,FR,France,EURO,97,78.4,59,1239,174648,16,30136
8/1/2020,FR,France,EURO,91,79.8,66,1272,175920,11,30147
8/2/2020,FR,France,EURO,79,72.7,66,0,175920,0,30147
8/3/2020,FR,France,EURO,75,65.5,61,0,175920,0,30147
8/4/2020,FR,France,EURO,75,65,59,3152,179072,28,30175
8/5/2020,FR,France,EURO,82,68.3,52,965,180037,1,30176
8/6/2020,FR,France,EURO,88,71.6,55,1615,181652,6,30182
8/7/2020,FR,France,EURO,93,77.5,61,1520,183172,7,30189
8/8/2020,FR,France,EURO,95,80.8,64,2181,185353,12,30201
8/9/2020,FR,France,EURO,97,80.5,63,0,185353,0,30201
8/10/2020,FR,France,EURO,95,80.8,66,0,185353,0,30201
8/11/2020,FR,France,EURO,93,79.9,66,4619,189972,13,30214
8/12/2020,FR,France,EURO,93,78.2,66,1293,191265,13,30227
8/13/2020,FR,France,EURO,86,75.1,68,2429,193694,16,30243
8/14/2020,FR,France,EURO,77,70.7,66,2515,196209,16,30259
8/15/2020,FR,France,EURO,88,73.5,61,2667,198876,16,30275
8/16/2020,FR,France,EURO,88,74.5,63,3242,202118,2,30277
8/17/2020,FR,France,EURO,79,70,64,2947,205065,1,30278
8/18/2020,FR,France,EURO,81,70.9,64,315,205380,18,30296
8/19/2020,FR,France,EURO,84,71.2,57,2165,207545,22,30318
8/20/2020,FR,France,EURO,93,79.1,68,3680,211225,16,30334
8/21/2020,FR,France,EURO,97,80.7,64,4688,215913,12,30346
8/22/2020,FR,France,EURO,81,74.3,68,4396,220309,22,30368
8/23/2020,FR,France,EURO,79,69.5,61,3110,223419,8,30376
8/24/2020,FR,France,EURO,77,66.5,57,4805,228224,1,30377
8/25/2020,FR,France,EURO,79,64.5,52,1842,230066,18,30395
8/26/2020,FR,France,EURO,82,74.2,64,3227,233293,16,30411
